date,tier1_organizer,tier1_type,tier1_location,tier1_registration,tier2_organizer,tier2_type,tier2_calendar_type,tier2_location,match_found,similarity_score,normalized_tier1,normalized_tier2,notes
2025-09-20 00:00:00,Vereniging Vrienden Duits Draadhaar,veldwedstrijd,DinteloordBoonhil4756SN kruisland,Inschrijven,"KNJV Provincie Noord-Holland Stichting Jachthonden Noord-Holland, afd. Haarlemmermeer [email protected]",SJP,Jachthondenproef,Haarlemmermeerse bos IJweg 951 2131LV Hoofddorp Aanvang: 08:00,NO,0.351,vereniging vrienden duits draadhaar,knjv provincie noordholland stichting jachthonden noordholland afd haarlemmermeer email protected,Potential match
2025-09-20 00:00:00,Vereniging Vrienden Duits Draadhaar,veldwedstrijd,DinteloordBoonhil4756SN kruisland,Inschrijven,"Jagersvereniging Gelderland, De Veluwse Polder [email protected]",SJP,Jachthondenproef,Landgoed Klarenbeek Oude Courageweg 1 8085 SC Doornspijk Aanvang: 8.00,YES,0.557,vereniging vrienden duits draadhaar,jagersvereniging gelderland de veluwse polder email protected,Potential match
2025-09-20 00:00:00,Vereniging Jachthondenopleiding Heuvelrug,MAP,HindersteynLangbroekerdijk nabij Rhodensteinselaan.3972 MC,vanaf 12-07-2025 19:00,Nederlandse Vereniging Langhaar [email protected],Veldwedstrijd,Veldwedstrijd,Wilhelminadorp,YES,0.809,vereniging jachthondenopleiding heuvelrug,nederlandse vereniging langhaar email protected,Potential match
2025-09-20 00:00:00,Vereniging Jachthondenopleiding Heuvelrug,MAP,HindersteynLangbroekerdijk nabij Rhodensteinselaan.3972 MC,vanaf 12-07-2025 19:00,Vereniging Vrienden Duits Draadhaar [email protected],Veldwedstrijd,Veldwedstrijd,Dinteloord Boonhil 4756SN kruisland,YES,0.784,vereniging jachthondenopleiding heuvelrug,vereniging vrienden duits draadhaar email protected,Potential match
2025-09-20 00:00:00,Vereniging Jachthondenopleiding Heuvelrug,MAP,HindersteynLangbroekerdijk nabij Rhodensteinselaan.3972 MC,vanaf 12-07-2025 19:00,Bracco Italiano Club [email protected],Veldwedstrijd,Veldwedstrijd,St. Annaland F.M. Boogaardweg 19 4697 GM St. Annaland Aanvang: 09.00,YES,0.756,vereniging jachthondenopleiding heuvelrug,bracco italiano club email protected,Potential match
2025-09-20 00:00:00,Vereniging Jachthondenopleiding Heuvelrug,MAP,HindersteynLangbroekerdijk nabij Rhodensteinselaan.3972 MC,vanaf 12-07-2025 19:00,Vereniging Liefhebbers van de Engelse Setter [email protected],Veldwedstrijd,Veldwedstrijd,Melissant Molendijk 63 3248 BA Melissant Aanvang: 09:00,YES,0.633,vereniging jachthondenopleiding heuvelrug,vereniging liefhebbers van de engelse setter email protected,Potential match
2025-09-20 00:00:00,Vereniging Jachthondenopleiding Heuvelrug,MAP,HindersteynLangbroekerdijk nabij Rhodensteinselaan.3972 MC,vanaf 12-07-2025 19:00,Vereniging Liefhebbers van de Engelse Setter [email protected],Veldwedstrijd,Veldwedstrijd,Melissant Molendijk 63 3248 BA Melissant Aanvang: 09:00,YES,0.633,vereniging jachthondenopleiding heuvelrug,vereniging liefhebbers van de engelse setter email protected,Potential match
2025-09-20 00:00:00,Vereniging Jachthondenopleiding Heuvelrug,MAP,HindersteynLangbroekerdijk nabij Rhodensteinselaan.3972 MC,vanaf 12-07-2025 19:00,Vereniging Jachthondenopleiding Heuvelrug [email protected],MAP,Jachthondenproef,Hindersteyn Langbroekerdijk nabij Rhodensteinselaan. 3972 MC,YES,0.719,vereniging jachthondenopleiding heuvelrug,vereniging jachthondenopleiding heuvelrug email protected,Potential match
2025-09-20 00:00:00,Vereniging Jachthondenopleiding Heuvelrug,MAP,HindersteynLangbroekerdijk nabij Rhodensteinselaan.3972 MC,vanaf 12-07-2025 19:00,KNJV Provincie Groningen Stichting Jachthonden Westerkwartier [email protected],SJP,Jachthondenproef,Landgoedboerderij Oosterheerdt Oosterheerdtstraat 7 9351 BK Leek Aanvang: 08:00,YES,0.506,vereniging jachthondenopleiding heuvelrug,knjv provincie groningen stichting jachthonden westerkwartier email protected,Potential match
2025-09-20 00:00:00,Vereniging Jachthondenopleiding Heuvelrug,MAP,HindersteynLangbroekerdijk nabij Rhodensteinselaan.3972 MC,vanaf 12-07-2025 19:00,"KNJV Provincie Noord-Holland Stichting Jachthonden Noord-Holland, afd. Haarlemmermeer [email protected]",SJP,Jachthondenproef,Haarlemmermeerse bos IJweg 951 2131LV Hoofddorp Aanvang: 08:00,NO,0.402,vereniging jachthondenopleiding heuvelrug,knjv provincie noordholland stichting jachthonden noordholland afd haarlemmermeer email protected,Potential match
2025-09-20 00:00:00,Vereniging Jachthondenopleiding Heuvelrug,MAP,HindersteynLangbroekerdijk nabij Rhodensteinselaan.3972 MC,vanaf 12-07-2025 19:00,"Jagersvereniging Gelderland, De Veluwse Polder [email protected]",SJP,Jachthondenproef,Landgoed Klarenbeek Oude Courageweg 1 8085 SC Doornspijk Aanvang: 8.00,YES,0.623,vereniging jachthondenopleiding heuvelrug,jagersvereniging gelderland de veluwse polder email protected,Potential match
2025-09-20 00:00:00,KNJV Provincie GroningenStichting Jachthonden Westerkwartier,KNJV,Landgoedboerderij OosterheerdtOosterheerdtstraat 79351 BK LeekAanvang: 08:00,vanaf 11-07-2025 19:00,Nederlandse Vereniging Langhaar [email protected],Veldwedstrijd,Veldwedstrijd,Wilhelminadorp,YES,0.900,knjv provincie groningenstichting jachthonden westerkwartier,nederlandse vereniging langhaar email protected,Potential match
2025-09-20 00:00:00,KNJV Provincie GroningenStichting Jachthonden Westerkwartier,KNJV,Landgoedboerderij OosterheerdtOosterheerdtstraat 79351 BK LeekAanvang: 08:00,vanaf 11-07-2025 19:00,Vereniging Vrienden Duits Draadhaar [email protected],Veldwedstrijd,Veldwedstrijd,Dinteloord Boonhil 4756SN kruisland,YES,0.900,knjv provincie groningenstichting jachthonden westerkwartier,vereniging vrienden duits draadhaar email protected,Potential match
2025-09-20 00:00:00,KNJV Provincie GroningenStichting Jachthonden Westerkwartier,KNJV,Landgoedboerderij OosterheerdtOosterheerdtstraat 79351 BK LeekAanvang: 08:00,vanaf 11-07-2025 19:00,Bracco Italiano Club [email protected],Veldwedstrijd,Veldwedstrijd,St. Annaland F.M. Boogaardweg 19 4697 GM St. Annaland Aanvang: 09.00,YES,0.733,knjv provincie groningenstichting jachthonden westerkwartier,bracco italiano club email protected,Potential match
2025-09-20 00:00:00,KNJV Provincie GroningenStichting Jachthonden Westerkwartier,KNJV,Landgoedboerderij OosterheerdtOosterheerdtstraat 79351 BK LeekAanvang: 08:00,vanaf 11-07-2025 19:00,Vereniging Liefhebbers van de Engelse Setter [email protected],Veldwedstrijd,Veldwedstrijd,Melissant Molendijk 63 3248 BA Melissant Aanvang: 09:00,YES,0.900,knjv provincie groningenstichting jachthonden westerkwartier,vereniging liefhebbers van de engelse setter email protected,Potential match
2025-09-20 00:00:00,KNJV Provincie GroningenStichting Jachthonden Westerkwartier,KNJV,Landgoedboerderij OosterheerdtOosterheerdtstraat 79351 BK LeekAanvang: 08:00,vanaf 11-07-2025 19:00,Vereniging Liefhebbers van de Engelse Setter [email protected],Veldwedstrijd,Veldwedstrijd,Melissant Molendijk 63 3248 BA Melissant Aanvang: 09:00,YES,0.900,knjv provincie groningenstichting jachthonden westerkwartier,vereniging liefhebbers van de engelse setter email protected,Potential match
2025-09-20 00:00:00,KNJV Provincie GroningenStichting Jachthonden Westerkwartier,KNJV,Landgoedboerderij OosterheerdtOosterheerdtstraat 79351 BK LeekAanvang: 08:00,vanaf 11-07-2025 19:00,Vereniging Jachthondenopleiding Heuvelrug [email protected],MAP,Jachthondenproef,Hindersteyn Langbroekerdijk nabij Rhodensteinselaan. 3972 MC,YES,0.900,knjv provincie groningenstichting jachthonden westerkwartier,vereniging jachthondenopleiding heuvelrug email protected,Potential match
2025-09-20 00:00:00,KNJV Provincie GroningenStichting Jachthonden Westerkwartier,KNJV,Landgoedboerderij OosterheerdtOosterheerdtstraat 79351 BK LeekAanvang: 08:00,vanaf 11-07-2025 19:00,KNJV Provincie Groningen Stichting Jachthonden Westerkwartier [email protected],SJP,Jachthondenproef,Landgoedboerderij Oosterheerdt Oosterheerdtstraat 7 9351 BK Leek Aanvang: 08:00,YES,0.779,knjv provincie groningenstichting jachthonden westerkwartier,knjv provincie groningen stichting jachthonden westerkwartier email protected,Potential match
2025-09-20 00:00:00,KNJV Provincie GroningenStichting Jachthonden Westerkwartier,KNJV,Landgoedboerderij OosterheerdtOosterheerdtstraat 79351 BK LeekAanvang: 08:00,vanaf 11-07-2025 19:00,"KNJV Provincie Noord-Holland Stichting Jachthonden Noord-Holland, afd. Haarlemmermeer [email protected]",SJP,Jachthondenproef,Haarlemmermeerse bos IJweg 951 2131LV Hoofddorp Aanvang: 08:00,YES,0.598,knjv provincie groningenstichting jachthonden westerkwartier,knjv provincie noordholland stichting jachthonden noordholland afd haarlemmermeer email protected,Potential match
2025-09-20 00:00:00,KNJV Provincie GroningenStichting Jachthonden Westerkwartier,KNJV,Landgoedboerderij OosterheerdtOosterheerdtstraat 79351 BK LeekAanvang: 08:00,vanaf 11-07-2025 19:00,"Jagersvereniging Gelderland, De Veluwse Polder [email protected]",SJP,Jachthondenproef,Landgoed Klarenbeek Oude Courageweg 1 8085 SC Doornspijk Aanvang: 8.00,YES,0.902,knjv provincie groningenstichting jachthonden westerkwartier,jagersvereniging gelderland de veluwse polder email protected,Potential match
2025-09-20 00:00:00,"KNJV Provincie Noord-HollandStichting Jachthonden Noord-Holland, afd. Haarlemmermeer",KNJV,Haarlemmermeerse bosIJweg 9512131LV HoofddorpAanvang: 08:00,vanaf 11-07-2025 19:00,Nederlandse Vereniging Langhaar [email protected],Veldwedstrijd,Veldwedstrijd,Wilhelminadorp,YES,0.950,knjv provincie noordhollandstichting jachthonden noordholland afd haarlemmermeer,nederlandse vereniging langhaar email protected,Potential match
2025-09-20 00:00:00,"KNJV Provincie Noord-HollandStichting Jachthonden Noord-Holland, afd. Haarlemmermeer",KNJV,Haarlemmermeerse bosIJweg 9512131LV HoofddorpAanvang: 08:00,vanaf 11-07-2025 19:00,Vereniging Vrienden Duits Draadhaar [email protected],Veldwedstrijd,Veldwedstrijd,Dinteloord Boonhil 4756SN kruisland,YES,0.950,knjv provincie noordhollandstichting jachthonden noordholland afd haarlemmermeer,vereniging vrienden duits draadhaar email protected,Potential match
2025-09-20 00:00:00,"KNJV Provincie Noord-HollandStichting Jachthonden Noord-Holland, afd. Haarlemmermeer",KNJV,Haarlemmermeerse bosIJweg 9512131LV HoofddorpAanvang: 08:00,vanaf 11-07-2025 19:00,Bracco Italiano Club [email protected],Veldwedstrijd,Veldwedstrijd,St. Annaland F.M. Boogaardweg 19 4697 GM St. Annaland Aanvang: 09.00,YES,0.825,knjv provincie noordhollandstichting jachthonden noordholland afd haarlemmermeer,bracco italiano club email protected,Potential match
2025-09-20 00:00:00,"KNJV Provincie Noord-HollandStichting Jachthonden Noord-Holland, afd. Haarlemmermeer",KNJV,Haarlemmermeerse bosIJweg 9512131LV HoofddorpAanvang: 08:00,vanaf 11-07-2025 19:00,Vereniging Liefhebbers van de Engelse Setter [email protected],Veldwedstrijd,Veldwedstrijd,Melissant Molendijk 63 3248 BA Melissant Aanvang: 09:00,YES,0.963,knjv provincie noordhollandstichting jachthonden noordholland afd haarlemmermeer,vereniging liefhebbers van de engelse setter email protected,Potential match
2025-09-20 00:00:00,"KNJV Provincie Noord-HollandStichting Jachthonden Noord-Holland, afd. Haarlemmermeer",KNJV,Haarlemmermeerse bosIJweg 9512131LV HoofddorpAanvang: 08:00,vanaf 11-07-2025 19:00,Vereniging Liefhebbers van de Engelse Setter [email protected],Veldwedstrijd,Veldwedstrijd,Melissant Molendijk 63 3248 BA Melissant Aanvang: 09:00,YES,0.963,knjv provincie noordhollandstichting jachthonden noordholland afd haarlemmermeer,vereniging liefhebbers van de engelse setter email protected,Potential match
2025-09-20 00:00:00,"KNJV Provincie Noord-HollandStichting Jachthonden Noord-Holland, afd. Haarlemmermeer",KNJV,Haarlemmermeerse bosIJweg 9512131LV HoofddorpAanvang: 08:00,vanaf 11-07-2025 19:00,Vereniging Jachthondenopleiding Heuvelrug [email protected],MAP,Jachthondenproef,Hindersteyn Langbroekerdijk nabij Rhodensteinselaan. 3972 MC,YES,0.963,knjv provincie noordhollandstichting jachthonden noordholland afd haarlemmermeer,vereniging jachthondenopleiding heuvelrug email protected,Potential match
2025-09-20 00:00:00,"KNJV Provincie Noord-HollandStichting Jachthonden Noord-Holland, afd. Haarlemmermeer",KNJV,Haarlemmermeerse bosIJweg 9512131LV HoofddorpAanvang: 08:00,vanaf 11-07-2025 19:00,KNJV Provincie Groningen Stichting Jachthonden Westerkwartier [email protected],SJP,Jachthondenproef,Landgoedboerderij Oosterheerdt Oosterheerdtstraat 7 9351 BK Leek Aanvang: 08:00,YES,0.988,knjv provincie noordhollandstichting jachthonden noordholland afd haarlemmermeer,knjv provincie groningen stichting jachthonden westerkwartier email protected,Potential match
2025-09-20 00:00:00,"KNJV Provincie Noord-HollandStichting Jachthonden Noord-Holland, afd. Haarlemmermeer",KNJV,Haarlemmermeerse bosIJweg 9512131LV HoofddorpAanvang: 08:00,vanaf 11-07-2025 19:00,"KNJV Provincie Noord-Holland Stichting Jachthonden Noord-Holland, afd. Haarlemmermeer [email protected]",SJP,Jachthondenproef,Haarlemmermeerse bos IJweg 951 2131LV Hoofddorp Aanvang: 08:00,YES,0.825,knjv provincie noordhollandstichting jachthonden noordholland afd haarlemmermeer,knjv provincie noordholland stichting jachthonden noordholland afd haarlemmermeer email protected,Potential match
2025-09-20 00:00:00,"KNJV Provincie Noord-HollandStichting Jachthonden Noord-Holland, afd. Haarlemmermeer",KNJV,Haarlemmermeerse bosIJweg 9512131LV HoofddorpAanvang: 08:00,vanaf 11-07-2025 19:00,"Jagersvereniging Gelderland, De Veluwse Polder [email protected]",SJP,Jachthondenproef,Landgoed Klarenbeek Oude Courageweg 1 8085 SC Doornspijk Aanvang: 8.00,YES,0.900,knjv provincie noordhollandstichting jachthonden noordholland afd haarlemmermeer,jagersvereniging gelderland de veluwse polder email protected,Potential match
2025-09-20 00:00:00,Bracco Italiano Club,veldwedstrijd,St. AnnalandF.M. Boogaardweg 194697 GM St. AnnalandAanvang: 09.00,Inschrijven,Nederlandse Vereniging Langhaar [email protected],Veldwedstrijd,Veldwedstrijd,Wilhelminadorp,NO,0.362,bracco italiano club,nederlandse vereniging langhaar email protected,Potential match
2025-09-20 00:00:00,Bracco Italiano Club,veldwedstrijd,St. AnnalandF.M. Boogaardweg 194697 GM St. AnnalandAanvang: 09.00,Inschrijven,Vereniging Vrienden Duits Draadhaar [email protected],Veldwedstrijd,Veldwedstrijd,Dinteloord Boonhil 4756SN kruisland,NO,0.353,bracco italiano club,vereniging vrienden duits draadhaar email protected,Potential match
2025-09-20 00:00:00,Bracco Italiano Club,veldwedstrijd,St. AnnalandF.M. Boogaardweg 194697 GM St. AnnalandAanvang: 09.00,Inschrijven,Bracco Italiano Club [email protected],Veldwedstrijd,Veldwedstrijd,St. Annaland F.M. Boogaardweg 19 4697 GM St. Annaland Aanvang: 09.00,YES,0.556,bracco italiano club,bracco italiano club email protected,Potential match
2025-09-20 00:00:00,Bracco Italiano Club,veldwedstrijd,St. AnnalandF.M. Boogaardweg 194697 GM St. AnnalandAanvang: 09.00,Inschrijven,Vereniging Liefhebbers van de Engelse Setter [email protected],Veldwedstrijd,Veldwedstrijd,Melissant Molendijk 63 3248 BA Melissant Aanvang: 09:00,NO,0.317,bracco italiano club,vereniging liefhebbers van de engelse setter email protected,Potential match
2025-09-20 00:00:00,Bracco Italiano Club,veldwedstrijd,St. AnnalandF.M. Boogaardweg 194697 GM St. AnnalandAanvang: 09.00,Inschrijven,Vereniging Liefhebbers van de Engelse Setter [email protected],Veldwedstrijd,Veldwedstrijd,Melissant Molendijk 63 3248 BA Melissant Aanvang: 09:00,NO,0.317,bracco italiano club,vereniging liefhebbers van de engelse setter email protected,Potential match
2025-09-20 00:00:00,Bracco Italiano Club,veldwedstrijd,St. AnnalandF.M. Boogaardweg 194697 GM St. AnnalandAanvang: 09.00,Inschrijven,Vereniging Jachthondenopleiding Heuvelrug [email protected],MAP,Jachthondenproef,Hindersteyn Langbroekerdijk nabij Rhodensteinselaan. 3972 MC,NO,0.316,bracco italiano club,vereniging jachthondenopleiding heuvelrug email protected,Potential match
2025-09-20 00:00:00,Bracco Italiano Club,veldwedstrijd,St. AnnalandF.M. Boogaardweg 194697 GM St. AnnalandAanvang: 09.00,Inschrijven,KNJV Provincie Groningen Stichting Jachthonden Westerkwartier [email protected],SJP,Jachthondenproef,Landgoedboerderij Oosterheerdt Oosterheerdtstraat 7 9351 BK Leek Aanvang: 08:00,NO,0.221,bracco italiano club,knjv provincie groningen stichting jachthonden westerkwartier email protected,Low similarity
2025-09-20 00:00:00,Bracco Italiano Club,veldwedstrijd,St. AnnalandF.M. Boogaardweg 194697 GM St. AnnalandAanvang: 09.00,Inschrijven,"KNJV Provincie Noord-Holland Stichting Jachthonden Noord-Holland, afd. Haarlemmermeer [email protected]",SJP,Jachthondenproef,Haarlemmermeerse bos IJweg 951 2131LV Hoofddorp Aanvang: 08:00,NO,0.175,bracco italiano club,knjv provincie noordholland stichting jachthonden noordholland afd haarlemmermeer email protected,Low similarity
2025-09-20 00:00:00,Bracco Italiano Club,veldwedstrijd,St. AnnalandF.M. Boogaardweg 194697 GM St. AnnalandAanvang: 09.00,Inschrijven,"Jagersvereniging Gelderland, De Veluwse Polder [email protected]",SJP,Jachthondenproef,Landgoed Klarenbeek Oude Courageweg 1 8085 SC Doornspijk Aanvang: 8.00,NO,0.295,bracco italiano club,jagersvereniging gelderland de veluwse polder email protected,Low similarity
2025-09-20 00:00:00,Vereniging Liefhebbers van de Engelse Setter,veldwedstrijd,MelissantMolendijk 633248 BA MelissantAanvang: 09:00,Inschrijven,Nederlandse Vereniging Langhaar [email protected],Veldwedstrijd,Veldwedstrijd,Wilhelminadorp,YES,0.872,vereniging liefhebbers van de engelse setter,nederlandse vereniging langhaar email protected,Potential match
2025-09-20 00:00:00,Vereniging Liefhebbers van de Engelse Setter,veldwedstrijd,MelissantMolendijk 633248 BA MelissantAanvang: 09:00,Inschrijven,Vereniging Vrienden Duits Draadhaar [email protected],Veldwedstrijd,Veldwedstrijd,Dinteloord Boonhil 4756SN kruisland,YES,0.804,vereniging liefhebbers van de engelse setter,vereniging vrienden duits draadhaar email protected,Potential match
2025-09-20 00:00:00,Vereniging Liefhebbers van de Engelse Setter,veldwedstrijd,MelissantMolendijk 633248 BA MelissantAanvang: 09:00,Inschrijven,Bracco Italiano Club [email protected],Veldwedstrijd,Veldwedstrijd,St. Annaland F.M. Boogaardweg 19 4697 GM St. Annaland Aanvang: 09.00,YES,0.773,vereniging liefhebbers van de engelse setter,bracco italiano club email protected,Potential match
